Order_ID,Order_Time,City,Restaurant,Order_Value,Delivery_Fee,Discount,Payment_Mode,Delivery_Time_Min,Final_Amount
ORD100247,2023-01-11 07:00:00,Kolkata,South Express,235.82,69.38,108.02,Card,83,197.18
ORD100248,2023-01-11 08:00:00,Hyderabad,Pizza Corner,290.86,52.44,336.99,UPI,29,6.310000000000002
ORD100249,2023-01-11 09:00:00,Delhi,Urban Tadka,1731.92,42.55,366.29,UPI,54,1408.18
ORD100250,2023-01-11 10:00:00,Delhi,Spice Hub,1463.69,23.71,427.38,Cash,83,1060.02
ORD100251,2023-01-11 11:00:00,Chennai,Biryani House,1768.76,67.67,334.19,Cash,84,1502.24
ORD100252,2023-01-11 12:00:00,Kolkata,Spice Hub,1392.26,30.7,494.35,UPI,45,928.61
ORD100253,2023-01-11 13:00:00,Bangalore,South Express,1252.94,19.88,23.46,Wallet,67,1249.3600000000001
ORD100254,2023-01-11 14:00:00,Mumbai,Biryani House,1040.67,3.34,204.55,UPI,71,839.46
ORD100255,2023-01-11 15:00:00,Delhi,Pizza Corner,739.72,47.34,40.22,Cash,14,746.84
ORD100256,2023-01-11 16:00:00,Chennai,Spice Hub,1100.72,67.11,283.76,Cash,40,884.0699999999999
ORD100257,2023-01-11 17:00:00,Hyderabad,South Express,1358.59,23.68,333.4,Wallet,66,1048.87
ORD100258,2023-01-11 18:00:00,Delhi,Tandoori Nights,394.37,44.68,69.85,Cash,18,369.20000000000005
ORD100259,2023-01-11 19:00:00,Mumbai,Spice Hub,215.14,76.66,437.49,Cash,52,-145.69000000000005
ORD100260,2023-01-11 20:00:00,Bangalore,South Express,784.89,91.83,58.72,UPI,12,818.0
ORD100261,2023-01-11 21:00:00,Chennai,Tandoori Nights,125.9,98.94,383.9,Cash,57,-159.05999999999997
ORD100262,2023-01-11 22:00:00,Chennai,Urban Tadka,1365.64,47.04,238.41,UPI,46,1174.27
ORD100263,2023-01-11 23:00:00,Pune,Biryani House,170.4,39.47,143.96,Cash,37,65.91
ORD100264,2023-01-12 00:00:00,Hyderabad,Tandoori Nights,1958.82,31.2,406.75,Cash,55,1583.27
ORD100265,2023-01-12 01:00:00,Pune,South Express,135.79,96.24,1.22,Card,57,230.80999999999997
ORD100266,2023-01-12 02:00:00,Hyderabad,Biryani House,538.95,70.67,88.16,UPI,85,521.46
ORD100267,2023-01-12 03:00:00,Hyderabad,Biryani House,1124.25,88.98,482.59,UPI,74,730.6400000000001
ORD100268,2023-01-12 04:00:00,Hyderabad,Tandoori Nights,204.89,74.6,323.42,Wallet,61,-43.93000000000001
ORD100269,2023-01-12 05:00:00,Bangalore,Spice Hub,451.34,55.1,476.01,Card,88,30.430000000000007
ORD100270,2023-01-12 06:00:00,Hyderabad,Pizza Corner,910.87,56.17,392.58,Cash,49,574.46
ORD100271,2023-01-12 07:00:00,Pune,Urban Tadka,851.08,66.94,125.07,UPI,68,792.95
ORD100272,2023-01-12 08:00:00,Hyderabad,Urban Tadka,1753.02,51.36,106.59,UPI,48,1697.79
ORD100273,2023-01-12 09:00:00,Kolkata,Tandoori Nights,1822.77,27.06,49.49,Card,71,1800.34
ORD100274,2023-01-12 10:00:00,Pune,Urban Tadka,1647.7,30.76,94.05,UPI,51,1584.41
ORD100275,2023-01-12 11:00:00,Chennai,Urban Tadka,1409.7,59.72,396.15,UPI,82,1073.27
ORD100276,2023-01-12 12:00:00,Hyderabad,Spice Hub,1887.81,64.09,141.83,UPI,38,1810.07
ORD100277,2023-01-12 13:00:00,Bangalore,Pizza Corner,,79.9,70.17,Cash,14,
ORD100278,2023-01-12 14:00:00,Chennai,Spice Hub,1221.02,18.17,84.36,Cash,40,1154.8300000000002
ORD100279,2023-01-12 15:00:00,Chennai,Biryani House,1652.36,25.6,115.67,UPI,72,1562.2899999999997
ORD100280,2023-01-12 16:00:00,Delhi,Spice Hub,1483.38,55.71,111.59,Card,39,1427.5000000000002
ORD100281,2023-01-12 17:00:00,Hyderabad,Biryani House,1193.26,80.07,149.49,Cash,70,1123.84
ORD100282,2023-01-12 18:00:00,Hyderabad,Biryani House,1155.78,95.32,390.07,Card,30,861.03
ORD100283,2023-01-12 19:00:00,Delhi,Urban Tadka,1169.79,70.78,311.77,Cash,30,928.8
ORD100284,2023-01-12 20:00:00,Hyderabad,Spice Hub,1929.94,92.72,380.45,Cash,55,1642.21
ORD100285,2023-01-12 21:00:00,Kolkata,Urban Tadka,518.17,65.61,23.92,Wallet,45,559.86
ORD100286,2023-01-12 22:00:00,Pune,Biryani House,315.62,53.79,473.31,Cash,41,-103.89999999999998
ORD100287,2023-01-12 23:00:00,Pune,Spice Hub,1460.43,42.58,492.1,Card,66,1010.91
ORD100288,2023-01-13 00:00:00,Kolkata,Tandoori Nights,,68.09,283.44,Card,45,
ORD100289,2023-01-13 01:00:00,Mumbai,South Express,1885.21,18.96,27.72,Wallet,41,1876.45
ORD100290,2023-01-13 02:00:00,Delhi,Tandoori Nights,1048.51,46.55,234.15,UPI,15,860.91
ORD100291,2023-01-13 03:00:00,Bangalore,South Express,1426.2,55.32,111.66,Wallet,58,1369.86
ORD100292,2023-01-13 04:00:00,Bangalore,Pizza Corner,518.58,13.65,37.21,UPI,15,495.02000000000004
ORD100293,2023-01-13 05:00:00,Bangalore,Urban Tadka,1295.14,98.71,78.94,UPI,79,1314.91
ORD100294,2023-01-13 06:00:00,,South Express,1154.0,38.92,472.22,Card,55,720.7
ORD100295,2023-01-13 07:00:00,Bangalore,Urban Tadka,640.14,94.14,252.53,Cash,25,481.75
ORD100296,2023-01-13 08:00:00,Pune,Pizza Corner,517.01,23.75,237.5,Wallet,10,303.26
ORD100297,2023-01-13 09:00:00,Mumbai,Tandoori Nights,971.49,35.39,435.3,Card,66,571.5799999999999
ORD100298,2023-01-13 10:00:00,Chennai,Urban Tadka,937.51,97.86,391.67,Card,83,643.6999999999998
ORD100299,2023-01-13 11:00:00,Delhi,Tandoori Nights,1090.39,30.44,248.26,Wallet,21,872.5700000000002
ORD100300,2023-01-13 12:00:00,Chennai,South Express,1310.82,73.15,96.52,UPI,89,1287.45
ORD100301,2023-01-13 13:00:00,Chennai,South Express,707.23,24.05,100.7,Card,70,630.5799999999999
ORD100302,2023-01-13 14:00:00,Pune,Tandoori Nights,1149.48,51.55,111.58,Wallet,36,1089.45
ORD100303,2023-01-13 15:00:00,Mumbai,South Express,1403.4,96.98,489.1,Wallet,29,1011.2800000000001
ORD100304,2023-01-13 16:00:00,Hyderabad,Urban Tadka,1423.98,28.69,223.32,UPI,47,1229.3500000000001
ORD100305,2023-01-13 17:00:00,,Tandoori Nights,1319.29,57.4,79.49,Card,33,1297.2
ORD100306,2023-01-13 18:00:00,Chennai,Urban Tadka,359.05,25.17,202.19,Wallet,23,182.03000000000003
ORD100307,2023-01-13 19:00:00,Pune,South Express,1059.11,38.09,395.79,UPI,47,701.4099999999999
ORD100308,2023-01-13 20:00:00,Pune,Pizza Corner,671.91,77.73,464.91,UPI,80,284.72999999999996
ORD100309,2023-01-13 21:00:00,Mumbai,Tandoori Nights,295.6,17.92,302.87,UPI,17,10.650000000000034
ORD100310,2023-01-13 22:00:00,Bangalore,Spice Hub,659.5,11.1,202.5,Cash,25,468.1
ORD100311,2023-01-13 23:00:00,Kolkata,Pizza Corner,658.25,73.55,325.26,Wallet,69,406.53999999999996
ORD100312,2023-01-14 00:00:00,,South Express,1533.93,38.32,43.27,UPI,72,1528.98
ORD100313,2023-01-14 01:00:00,Mumbai,Tandoori Nights,487.95,83.5,29.18,Card,63,542.2700000000001
ORD100314,2023-01-14 02:00:00,Pune,Urban Tadka,507.76,71.07,167.62,Wallet,15,411.2099999999999
ORD100315,2023-01-14 03:00:00,Delhi,Pizza Corner,1700.94,53.7,282.02,Cash,86,1472.6200000000001
ORD100316,2023-01-14 04:00:00,Delhi,Biryani House,516.7,70.47,315.27,Card,37,271.9000000000001
ORD100317,2023-01-14 05:00:00,Bangalore,South Express,1138.44,51.69,403.22,UPI,39,786.9100000000001
ORD100318,2023-01-14 06:00:00,Pune,Tandoori Nights,882.39,38.88,486.46,Cash,37,434.81
ORD100319,2023-01-14 07:00:00,Chennai,Biryani House,352.26,52.08,309.7,Cash,84,94.63999999999999
ORD100320,2023-01-14 08:00:00,Mumbai,Tandoori Nights,256.63,20.15,358.02,Wallet,23,-81.24000000000001
ORD100321,2023-01-14 09:00:00,Pune,Pizza Corner,1336.63,22.24,267.75,Wallet,28,1091.1200000000001
ORD100322,2023-01-14 10:00:00,Delhi,South Express,1937.73,80.7,489.41,Wallet,68,1529.02
ORD100323,2023-01-14 11:00:00,Pune,Tandoori Nights,1632.54,73.56,459.77,UPI,85,1246.33
ORD100324,2023-01-14 12:00:00,Delhi,Biryani House,1693.7,8.56,43.8,UPI,88,1658.46
ORD100325,2023-01-14 13:00:00,Hyderabad,Biryani House,1322.14,57.9,12.52,UPI,82,1367.5200000000002
ORD100326,2023-01-14 14:00:00,Mumbai,Spice Hub,1536.52,43.41,287.12,Card,72,1292.81
ORD100327,2023-01-14 15:00:00,Delhi,Urban Tadka,336.28,64.98,363.41,Cash,30,37.849999999999966
ORD100328,2023-01-14 16:00:00,Chennai,Pizza Corner,143.53,48.41,291.82,UPI,88,-99.88
ORD100329,2023-01-14 17:00:00,Hyderabad,South Express,771.44,91.59,136.22,Wallet,19,726.8100000000001
ORD100330,2023-01-14 18:00:00,Bangalore,Tandoori Nights,879.48,1.69,386.13,Cash,19,495.0400000000001
ORD100331,2023-01-14 19:00:00,Hyderabad,South Express,1835.33,95.7,433.65,Cash,51,1497.38
ORD100332,2023-01-14 20:00:00,Chennai,South Express,1999.96,83.3,292.71,Card,86,1790.5500000000002
ORD100333,2023-01-14 21:00:00,Pune,Tandoori Nights,155.09,90.82,416.18,UPI,41,-170.27
ORD100334,2023-01-14 22:00:00,Kolkata,Spice Hub,1437.43,29.7,35.06,Wallet,47,1432.0700000000002
ORD100335,2023-01-14 23:00:00,Pune,South Express,357.65,31.93,123.96,Card,87,265.62
ORD100336,2023-01-15 00:00:00,Chennai,Pizza Corner,1531.3,85.17,177.69,Card,85,1438.78
ORD100337,2023-01-15 01:00:00,Hyderabad,Biryani House,,90.35,56.91,Cash,47,
ORD100338,2023-01-15 02:00:00,Delhi,Tandoori Nights,1792.91,56.34,439.98,Wallet,80,1409.27
ORD100339,2023-01-15 03:00:00,Delhi,Urban Tadka,1890.61,16.46,495.21,Wallet,22,1411.86
ORD100340,2023-01-15 04:00:00,Delhi,Tandoori Nights,1640.79,31.07,498.75,Cash,87,1173.11
ORD100341,2023-01-15 05:00:00,Pune,Urban Tadka,1730.38,57.39,366.13,UPI,10,1421.6400000000003
ORD100342,2023-01-15 06:00:00,Pune,Pizza Corner,1854.62,95.25,359.57,Card,27,1590.3
ORD100343,2023-01-15 07:00:00,Chennai,Spice Hub,812.48,91.2,481.86,Card,36,421.82000000000005
ORD100344,2023-01-15 08:00:00,Pune,Pizza Corner,1111.9,27.81,302.83,Wallet,77,836.8800000000001
ORD100345,2023-01-15 09:00:00,Kolkata,Urban Tadka,355.53,28.14,148.45,Card,84,235.21999999999997
ORD100346,2023-01-15 10:00:00,Mumbai,Biryani House,1122.88,0.12,104.82,Cash,66,1018.1800000000001
ORD100347,2023-01-15 11:00:00,Kolkata,Pizza Corner,1581.14,47.47,93.68,UPI,72,1534.93
ORD100348,2023-01-15 12:00:00,Chennai,Spice Hub,1058.78,67.82,293.25,Card,81,833.3499999999999
ORD100349,2023-01-15 13:00:00,Mumbai,Tandoori Nights,1558.55,76.56,357.08,Cash,58,1278.03
ORD100350,2023-01-15 14:00:00,Bangalore,South Express,1422.11,10.9,199.63,Wallet,24,1233.38
ORD100351,2023-01-15 15:00:00,Kolkata,Biryani House,1444.66,4.96,382.69,Card,36,1066.93
ORD100352,2023-01-15 16:00:00,Bangalore,Urban Tadka,731.93,56.75,358.66,Cash,16,430.0199999999999
ORD100353,2023-01-15 17:00:00,Pune,Urban Tadka,1878.49,4.13,224.8,UPI,52,1657.8200000000002
ORD100354,2023-01-15 18:00:00,Kolkata,Spice Hub,813.63,84.58,455.66,Cash,13,442.55
ORD100355,2023-01-15 19:00:00,Chennai,Pizza Corner,1477.22,33.84,57.98,Card,41,1453.08
ORD100356,2023-01-15 20:00:00,Kolkata,Spice Hub,730.54,36.38,293.27,Card,71,473.65
ORD100357,2023-01-15 21:00:00,Pune,South Express,1394.2,54.54,373.1,Cash,49,1075.6399999999999
ORD100358,2023-01-15 22:00:00,Hyderabad,Spice Hub,885.21,33.27,209.25,Wallet,81,709.23
ORD100359,2023-01-15 23:00:00,Pune,Urban Tadka,859.44,63.16,287.62,Cash,61,634.98
ORD100360,2023-01-16 00:00:00,,Urban Tadka,1278.78,64.0,32.19,UPI,62,1310.59
ORD100361,2023-01-16 01:00:00,Chennai,Tandoori Nights,404.28,19.49,178.7,Wallet,11,245.07
ORD100362,2023-01-16 02:00:00,Delhi,Urban Tadka,694.04,89.89,200.15,UPI,71,583.78
ORD100363,2023-01-16 03:00:00,Hyderabad,Biryani House,1183.61,48.45,249.79,Card,78,982.27
ORD100364,2023-01-16 04:00:00,Bangalore,Pizza Corner,475.72,99.4,143.5,Cash,64,431.62
ORD100365,2023-01-16 05:00:00,Chennai,South Express,1145.29,69.85,335.78,Card,30,879.3599999999999
ORD100366,2023-01-16 06:00:00,Kolkata,Pizza Corner,851.69,69.86,474.3,Wallet,65,447.25000000000006
ORD100367,2023-01-16 07:00:00,Hyderabad,Spice Hub,278.02,21.4,90.92,Card,31,208.49999999999994
ORD100368,2023-01-16 08:00:00,Chennai,Pizza Corner,1684.04,9.59,162.34,UPI,15,1531.29
ORD100369,2023-01-16 09:00:00,Bangalore,South Express,290.42,46.93,48.46,UPI,46,288.89000000000004
ORD100370,2023-01-16 10:00:00,Pune,Tandoori Nights,1949.95,99.75,138.27,Card,58,1911.4299999999998
ORD100371,2023-01-16 11:00:00,Hyderabad,South Express,191.8,13.43,92.03,Card,11,113.20000000000002
ORD100372,2023-01-16 12:00:00,Delhi,Biryani House,,20.8,67.62,UPI,82,
ORD100373,2023-01-16 13:00:00,Kolkata,Pizza Corner,1769.64,62.69,100.47,Cash,78,1731.8600000000001
ORD100374,2023-01-16 14:00:00,Kolkata,Biryani House,763.3,50.48,229.99,Wallet,79,583.79
ORD100375,2023-01-16 15:00:00,Bangalore,Biryani House,1773.34,37.44,272.62,Wallet,32,1538.1599999999999
ORD100376,2023-01-16 16:00:00,Mumbai,Tandoori Nights,891.6,54.1,114.77,Card,67,830.9300000000001
ORD100377,2023-01-16 17:00:00,Hyderabad,Biryani House,,52.39,353.2,Card,72,
ORD100378,2023-01-16 18:00:00,Bangalore,South Express,1774.99,81.53,78.05,Cash,12,1778.47
ORD100379,2023-01-16 19:00:00,Delhi,Urban Tadka,941.29,29.39,196.69,Card,39,773.99
ORD100380,2023-01-16 20:00:00,Kolkata,Urban Tadka,1417.5,73.58,152.81,Wallet,41,1338.27
ORD100381,2023-01-16 21:00:00,Mumbai,Pizza Corner,252.26,21.16,157.21,Cash,44,116.21000000000001
ORD100382,2023-01-16 22:00:00,Chennai,Urban Tadka,527.73,71.67,398.99,Wallet,15,200.40999999999997
ORD100383,2023-01-16 23:00:00,Mumbai,Pizza Corner,518.96,65.55,317.05,Wallet,60,267.46
ORD100384,2023-01-17 00:00:00,Hyderabad,Biryani House,965.68,69.15,90.05,Card,70,944.78
ORD100385,2023-01-17 01:00:00,Hyderabad,Spice Hub,1933.4,1.81,303.31,UPI,51,1631.9
ORD100386,2023-01-17 02:00:00,Mumbai,Spice Hub,243.37,75.98,80.82,Cash,25,238.53000000000003
ORD100387,2023-01-17 03:00:00,Bangalore,Pizza Corner,1409.7,24.44,494.29,Wallet,70,939.8500000000001
ORD100388,2023-01-17 04:00:00,Pune,Urban Tadka,128.34,29.51,283.62,Cash,47,-125.77000000000001
ORD100389,2023-01-17 05:00:00,Delhi,Urban Tadka,1620.07,79.78,277.06,Card,87,1422.79
ORD100390,2023-01-17 06:00:00,,Biryani House,1925.62,12.62,7.15,UPI,41,1931.0899999999997
ORD100391,2023-01-17 07:00:00,Chennai,Spice Hub,241.92,18.28,360.94,Wallet,81,-100.74000000000001
ORD100392,2023-01-17 08:00:00,Pune,Biryani House,1625.35,51.73,71.68,Card,38,1605.3999999999999
ORD100393,2023-01-17 09:00:00,Delhi,Urban Tadka,1021.46,74.93,206.03,Cash,79,890.3600000000001
ORD100394,2023-01-17 10:00:00,Pune,Biryani House,712.49,69.86,112.86,Card,74,669.49
ORD100395,2023-01-17 11:00:00,Bangalore,Pizza Corner,1854.11,23.96,23.03,Card,50,1855.04
ORD100396,2023-01-17 12:00:00,Chennai,South Express,1966.89,43.04,221.79,Cash,47,1788.14
ORD100397,2023-01-17 13:00:00,Hyderabad,Biryani House,1945.47,56.41,307.37,Card,11,1694.5100000000002
ORD100398,2023-01-17 14:00:00,Pune,Biryani House,1543.59,60.81,283.19,Cash,19,1321.2099999999998
ORD100399,2023-01-17 15:00:00,Chennai,Urban Tadka,370.5,29.29,109.11,Cash,72,290.68
ORD100400,2023-01-17 16:00:00,Pune,South Express,1517.14,6.74,373.82,Wallet,44,1150.0600000000002
ORD100401,2023-01-17 17:00:00,Hyderabad,Tandoori Nights,957.84,66.86,203.53,Card,19,821.1700000000001
ORD100402,2023-01-17 18:00:00,Delhi,Biryani House,1174.14,31.44,57.63,Card,71,1147.95
ORD100403,2023-01-17 19:00:00,Kolkata,Tandoori Nights,1308.62,5.23,93.81,Cash,63,1220.04
ORD100404,2023-01-17 20:00:00,Pune,Biryani House,1843.82,28.95,485.99,Cash,53,1386.78
ORD100405,2023-01-17 21:00:00,Kolkata,Pizza Corner,1091.21,12.47,213.26,Wallet,27,890.4200000000001
ORD100406,2023-01-17 22:00:00,Chennai,Spice Hub,1506.67,74.95,443.67,Cash,21,1137.95
ORD100407,2023-01-17 23:00:00,Pune,Tandoori Nights,1726.86,6.04,200.47,Wallet,19,1532.4299999999998
ORD100408,2023-01-18 00:00:00,Bangalore,Pizza Corner,784.64,63.33,67.17,Wallet,39,780.8000000000001
ORD100409,2023-01-18 01:00:00,Bangalore,Biryani House,364.45,10.07,40.85,Wallet,10,333.66999999999996
ORD100410,2023-01-18 02:00:00,Chennai,Tandoori Nights,622.27,16.61,295.27,UPI,32,343.61
ORD100411,2023-01-18 03:00:00,Mumbai,Biryani House,341.56,91.67,280.04,UPI,31,153.19
ORD100412,2023-01-18 04:00:00,Bangalore,Spice Hub,,96.34,67.42,Card,23,
ORD100413,2023-01-18 05:00:00,Kolkata,Pizza Corner,1922.45,87.71,16.52,Wallet,70,1993.64
ORD100414,2023-01-18 06:00:00,Mumbai,Biryani House,1046.99,98.89,229.39,Card,42,916.4900000000001
ORD100415,2023-01-18 07:00:00,Mumbai,Tandoori Nights,296.24,45.07,14.43,Card,82,326.88
ORD100416,2023-01-18 08:00:00,Mumbai,Pizza Corner,1590.45,4.51,408.75,Card,27,1186.21
ORD100417,2023-01-18 09:00:00,Delhi,Urban Tadka,769.92,49.84,375.27,Card,63,444.49
ORD100418,2023-01-18 10:00:00,Kolkata,Spice Hub,1866.91,40.83,480.35,UPI,17,1427.3899999999999
ORD100419,2023-01-18 11:00:00,Pune,South Express,1900.68,15.63,425.52,UPI,55,1490.7900000000002
ORD100420,2023-01-18 12:00:00,Kolkata,South Express,1729.85,33.13,101.87,Wallet,43,1661.1100000000001
ORD100421,2023-01-18 13:00:00,Chennai,Pizza Corner,1234.16,7.5,224.73,Cash,86,1016.9300000000001
ORD100422,2023-01-18 14:00:00,Chennai,South Express,1729.63,54.92,71.32,Cash,48,1713.2300000000002
ORD100423,2023-01-18 15:00:00,Bangalore,Urban Tadka,928.64,52.38,98.02,Card,62,883.0
ORD100424,2023-01-18 16:00:00,Bangalore,Spice Hub,1314.68,72.58,9.2,Cash,56,1378.06
ORD100425,2023-01-18 17:00:00,Hyderabad,Biryani House,968.75,17.11,207.23,Card,17,778.63
ORD100426,2023-01-18 18:00:00,Mumbai,Spice Hub,1959.14,76.11,138.34,UPI,58,1896.91
ORD100427,2023-01-18 19:00:00,Chennai,South Express,880.75,11.28,250.76,UPI,17,641.27
ORD100428,2023-01-18 20:00:00,Delhi,Biryani House,1408.58,83.92,55.81,Wallet,18,1436.69
ORD100429,2023-01-18 21:00:00,Delhi,Biryani House,1165.72,85.6,106.18,UPI,76,1145.1399999999999
ORD100430,2023-01-18 22:00:00,Pune,South Express,1611.55,28.7,455.9,Card,36,1184.35
ORD100431,2023-01-18 23:00:00,Hyderabad,Urban Tadka,401.25,82.98,302.74,UPI,84,181.49
ORD100432,2023-01-19 00:00:00,Bangalore,Pizza Corner,362.86,37.09,89.11,UPI,72,310.84000000000003
ORD100433,2023-01-19 01:00:00,Chennai,Biryani House,838.46,99.66,344.9,Cash,24,593.22
ORD100434,2023-01-19 02:00:00,Mumbai,Spice Hub,1588.92,98.37,271.74,UPI,79,1415.55
ORD100435,2023-01-19 03:00:00,Hyderabad,South Express,1757.31,65.41,85.08,Cash,20,1737.64
ORD100436,2023-01-19 04:00:00,Mumbai,Urban Tadka,1356.17,69.43,167.76,Card,84,1257.8400000000001
ORD100437,2023-01-19 05:00:00,Mumbai,Biryani House,359.86,43.39,330.57,Cash,75,72.68
ORD100438,2023-01-19 06:00:00,Bangalore,South Express,1350.36,65.19,126.19,Cash,14,1289.36
ORD100439,2023-01-19 07:00:00,Kolkata,South Express,1384.25,82.64,437.66,Wallet,37,1029.23
ORD100440,2023-01-19 08:00:00,Kolkata,Biryani House,1605.82,10.79,131.31,UPI,47,1485.3
ORD100441,2023-01-19 09:00:00,Chennai,Pizza Corner,1439.48,90.09,149.49,Cash,89,1380.08
ORD100442,2023-01-19 10:00:00,Kolkata,South Express,395.27,71.61,0.55,Cash,75,466.33
ORD100443,2023-01-19 11:00:00,Pune,Tandoori Nights,549.71,11.27,455.72,Wallet,19,105.25999999999999
ORD100444,2023-01-19 12:00:00,Delhi,Spice Hub,681.09,65.22,27.57,Wallet,46,718.74
ORD100445,2023-01-19 13:00:00,Hyderabad,Tandoori Nights,155.32,55.78,254.93,Card,18,-43.83000000000001
ORD100446,2023-01-19 14:00:00,Delhi,Biryani House,976.21,42.78,298.8,Cash,33,720.19
ORD100447,2023-01-19 15:00:00,Chennai,Biryani House,501.75,8.71,321.59,Cash,77,188.87
ORD100448,2023-01-19 16:00:00,Bangalore,Biryani House,1950.36,48.29,106.86,Wallet,41,1891.79
ORD100449,2023-01-19 17:00:00,,Pizza Corner,800.2,39.44,249.94,Cash,68,589.7
ORD100450,2023-01-19 18:00:00,Kolkata,Pizza Corner,140.73,39.86,58.84,Wallet,56,121.74999999999997
ORD100451,2023-01-19 19:00:00,Mumbai,Biryani House,1116.09,38.26,365.11,UPI,62,789.2399999999999
ORD100452,2023-01-19 20:00:00,Mumbai,Pizza Corner,1810.85,80.75,334.54,Card,15,1557.06
ORD100453,2023-01-19 21:00:00,Chennai,Urban Tadka,717.32,47.7,479.08,UPI,54,285.9400000000001
ORD100454,2023-01-19 22:00:00,Chennai,South Express,795.56,80.71,71.2,Cash,18,805.0699999999999
ORD100455,2023-01-19 23:00:00,Delhi,Spice Hub,1856.82,77.62,20.33,UPI,21,1914.1100000000001
ORD100456,2023-01-20 00:00:00,Bangalore,Urban Tadka,1775.48,9.27,407.17,Wallet,88,1377.58
ORD100457,2023-01-20 01:00:00,Mumbai,South Express,525.23,84.44,357.81,Wallet,60,251.86000000000007
ORD100458,2023-01-20 02:00:00,Pune,Tandoori Nights,583.54,25.57,418.98,Card,64,190.13
ORD100459,2023-01-20 03:00:00,Hyderabad,Pizza Corner,959.52,22.08,356.79,Card,34,624.81
ORD100460,2023-01-20 04:00:00,Pune,Spice Hub,699.02,22.73,160.24,Wallet,84,561.51
ORD100461,2023-01-20 05:00:00,,Tandoori Nights,1814.87,28.65,129.93,Wallet,30,1713.59
ORD100462,2023-01-20 06:00:00,Mumbai,Urban Tadka,1695.57,9.44,227.31,Card,66,1477.7
ORD100463,2023-01-20 07:00:00,Delhi,South Express,1800.02,66.51,471.87,UPI,30,1394.6599999999999
ORD100464,2023-01-20 08:00:00,Kolkata,Urban Tadka,1033.05,5.28,306.98,Wallet,89,731.3499999999999
ORD100465,2023-01-20 09:00:00,Bangalore,Biryani House,517.76,9.07,414.05,Card,81,112.78000000000003
ORD100466,2023-01-20 10:00:00,Bangalore,Spice Hub,979.09,95.55,454.7,Cash,19,619.94
ORD100467,2023-01-20 11:00:00,Chennai,Pizza Corner,702.15,75.88,230.99,Cash,73,547.04
ORD100468,2023-01-20 12:00:00,Pune,Spice Hub,1108.19,40.06,34.11,Card,63,1114.14
ORD100469,2023-01-20 13:00:00,Hyderabad,Spice Hub,1831.6,4.19,236.59,Cash,74,1599.2
ORD100470,2023-01-20 14:00:00,Bangalore,Pizza Corner,1653.41,32.22,116.89,Card,31,1568.74
ORD100471,2023-01-20 15:00:00,Bangalore,South Express,466.27,64.48,206.97,Card,84,323.78
ORD100472,2023-01-20 16:00:00,Bangalore,Urban Tadka,311.59,35.79,434.31,UPI,62,-86.93
ORD100473,2023-01-20 17:00:00,Delhi,Spice Hub,1517.25,3.43,214.79,Cash,55,1305.89
ORD100474,2023-01-20 18:00:00,Kolkata,South Express,1996.8,6.46,94.87,Card,52,1908.3899999999999
ORD100475,2023-01-20 19:00:00,Bangalore,Biryani House,621.77,28.06,0.59,Wallet,25,649.2399999999999
ORD100476,2023-01-20 20:00:00,Delhi,Biryani House,1512.02,67.25,293.13,Cash,66,1286.1399999999999
ORD100477,2023-01-20 21:00:00,Chennai,Pizza Corner,1839.5,30.62,214.64,Card,17,1655.48
ORD100478,2023-01-20 22:00:00,Kolkata,South Express,334.02,32.78,448.09,Card,76,-81.29000000000002
ORD100479,2023-01-20 23:00:00,Mumbai,Tandoori Nights,1873.45,74.91,268.52,Wallet,23,1679.8400000000001
ORD100480,2023-01-21 00:00:00,Kolkata,Pizza Corner,1554.3,48.41,151.31,Cash,21,1451.4
ORD100481,2023-01-21 01:00:00,Delhi,Pizza Corner,1311.6,16.41,13.93,Wallet,83,1314.08
ORD100482,2023-01-21 02:00:00,Bangalore,South Express,,72.94,290.71,Cash,75,
ORD100483,2023-01-21 03:00:00,Hyderabad,Tandoori Nights,440.87,82.54,192.89,Wallet,62,330.52
ORD100484,2023-01-21 04:00:00,Pune,South Express,645.77,47.64,82.52,Cash,12,610.89
ORD100485,2023-01-21 05:00:00,Pune,South Express,1013.1,81.5,248.27,Card,48,846.3299999999999
ORD100486,2023-01-21 06:00:00,Delhi,Spice Hub,1205.51,72.21,288.64,Card,16,989.08
ORD100487,2023-01-21 07:00:00,,South Express,151.0,88.95,186.96,Cash,81,52.98999999999998
ORD100488,2023-01-21 08:00:00,Chennai,Pizza Corner,1354.9,44.94,499.24,Cash,13,900.6000000000001
ORD100489,2023-01-21 09:00:00,Hyderabad,Tandoori Nights,1275.13,14.67,218.78,Cash,50,1071.0200000000002
ORD100490,2023-01-21 10:00:00,Hyderabad,Spice Hub,1983.13,38.46,332.17,Cash,79,1689.42
ORD100491,2023-01-21 11:00:00,Hyderabad,South Express,1154.36,82.93,321.65,Wallet,26,915.64
ORD100492,2023-01-21 12:00:00,Delhi,Urban Tadka,398.46,20.35,452.15,Wallet,25,-33.339999999999975
ORD100493,2023-01-21 13:00:00,Pune,Urban Tadka,388.75,16.43,161.0,Card,14,244.18
ORD100494,2023-01-21 14:00:00,Hyderabad,Pizza Corner,496.69,59.99,28.21,Card,78,528.4699999999999
